x;y
806;-60
807;-61
808;-63
808;-61
808;-58
808;-59
808;-60
808;-62
809;-58
809;-60
809;-64
809;-63
809;-59
809;-57
809;-62
809;-61
810;-65
810;-59
810;-60
810;-66
810;-64
810;-61
810;-62
810;-58
810;-57
810;-63
811;-58
811;-61
811;-63
811;-64
811;-59
811;-67
811;-66
811;-65
811;-57
811;-68
811;-60
811;-56
811;-62
812;-59
812;-64
812;-56
812;-65
812;-66
812;-61
812;-63
812;-62
812;-58
812;-68
812;-57
812;-60
812;-67
813;-64
813;-56
813;-63
813;-68
813;-60
813;-59
813;-62
813;-61
813;-66
813;-67
813;-65
813;-58
813;-57
813;-69
814;-67
814;-71
814;-70
814;-60
814;-69
814;-66
814;-64
814;-56
814;-63
814;-61
814;-58
814;-59
814;-65
814;-62
814;-57
814;-68
815;-59
815;-63
815;-60
815;-67
815;-61
815;-62
815;-64
815;-58
815;-56
815;-66
815;-65
815;-57
815;-70
815;-69
815;-68
816;-62
816;-61
816;-64
816;-58
816;-56
816;-69
816;-73
816;-57
816;-71
816;-68
816;-70
816;-63
816;-60
816;-65
816;-59
816;-66
816;-67
817;-59
817;-65
817;-69
817;-61
817;-68
817;-71
817;-60
817;-67
817;-66
817;-63
817;-62
817;-56
817;-64
817;-58
817;-57
817;-70
817;-72
817;-73
818;-69
818;-72
818;-61
818;-70
818;-73
818;-71
818;-68
818;-67
818;-60
818;-64
818;-57
818;-58
818;-63
818;-65
818;-59
818;-56
818;-62
818;-66
819;-59
819;-63
819;-56
819;-62
819;-64
819;-66
819;-65
819;-67
819;-60
819;-74
819;-58
819;-70
819;-61
819;-57
819;-72
819;-73
819;-71
819;-69
819;-68
820;-63
820;-64
820;-62
820;-60
820;-66
820;-59
820;-65
820;-74
820;-75
820;-78
820;-67
820;-71
820;-72
820;-73
820;-68
820;-61
820;-58
820;-69
820;-70
820;-56
820;-57
821;-57
821;-56
821;-69
821;-70
821;-71
821;-65
821;-59
821;-64
821;-73
821;-74
821;-60
821;-66
821;-68
821;-72
821;-67
821;-75
821;-61
821;-58
821;-78
821;-63
821;-76
821;-77
821;-62
822;-60
822;-73
822;-68
822;-59
822;-65
822;-72
822;-74
822;-71
822;-64
822;-78
822;-76
822;-75
822;-67
822;-63
822;-61
822;-77
822;-66
822;-57
822;-70
822;-56
822;-69
822;-58
822;-62
823;-79
823;-67
823;-73
823;-66
823;-72
823;-68
823;-70
823;-59
823;-64
823;-65
823;-60
823;-74
823;-78
823;-77
823;-57
823;-61
823;-71
823;-69
823;-75
823;-76
823;-62
823;-63
824;-76
824;-60
824;-59
824;-79
824;-78
824;-77
824;-72
824;-68
824;-74
824;-75
824;-73
824;-66
824;-64
824;-63
824;-70
824;-61
824;-65
824;-71
824;-67
824;-62
824;-69
825;-79
825;-60
825;-76
825;-69
825;-62
825;-77
825;-78
825;-80
825;-75
825;-74
825;-66
825;-71
825;-67
825;-73
825;-81
825;-65
825;-72
825;-64
825;-70
825;-61
825;-68
825;-63
826;-80
826;-71
826;-61
826;-63
826;-70
826;-77
826;-73
826;-68
826;-74
826;-65
826;-64
826;-72
826;-79
826;-75
826;-82
826;-81
826;-66
826;-67
826;-62
826;-69
826;-78
826;-60
826;-76
827;-72
827;-74
827;-71
827;-70
827;-63
827;-68
827;-79
827;-75
827;-80
827;-73
827;-65
827;-64
827;-62
827;-78
827;-67
827;-69
827;-76
827;-77
827;-81
827;-66
827;-82
828;-74
828;-79
828;-80
828;-75
828;-82
828;-64
828;-71
828;-66
828;-72
828;-70
828;-65
828;-63
828;-68
828;-62
828;-69
828;-77
828;-76
828;-78
828;-67
828;-81
828;-73
829;-80
829;-81
829;-74
829;-75
829;-66
829;-83
829;-73
829;-82
829;-71
829;-64
829;-68
829;-70
829;-65
829;-72
829;-76
829;-78
829;-69
829;-79
829;-77
829;-67
830;-69
830;-77
830;-76
830;-78
830;-67
830;-79
830;-64
830;-88
830;-80
830;-83
830;-65
830;-72
830;-71
830;-81
830;-74
830;-75
830;-66
830;-70
830;-82
830;-73
830;-68
831;-87
831;-80
831;-64
831;-88
831;-67
831;-79
831;-78
831;-77
831;-70
831;-76
831;-69
831;-71
831;-72
831;-85
831;-86
831;-84
831;-75
831;-82
831;-83
831;-74
831;-81
831;-68
831;-73
832;-82
832;-68
832;-81
832;-83
832;-80
832;-85
832;-73
832;-84
832;-78
832;-86
832;-71
832;-64
832;-75
832;-77
832;-79
832;-87
832;-88
832;-76
832;-70
832;-69
832;-74
832;-72
833;-82
833;-69
833;-83
833;-81
833;-74
833;-68
833;-72
833;-85
833;-84
833;-80
833;-87
833;-71
833;-88
833;-73
833;-79
833;-75
833;-86
833;-70
833;-77
833;-78
833;-67
833;-76
834;-78
834;-76
834;-77
834;-70
834;-87
834;-79
834;-71
834;-86
834;-69
834;-74
834;-83
834;-81
834;-82
834;-84
834;-80
834;-73
834;-85
834;-72
834;-88
834;-75
835;-71
835;-77
835;-70
835;-78
835;-86
835;-87
835;-79
835;-88
835;-75
835;-76
835;-85
835;-72
835;-80
835;-84
835;-82
835;-73
835;-83
835;-81
835;-74
835;-69
836;-69
836;-74
836;-78
836;-83
836;-82
836;-73
836;-81
836;-80
836;-72
836;-85
836;-87
836;-86
836;-84
836;-71
836;-79
836;-88
836;-77
836;-75
836;-76
836;-70
837;-85
837;-84
837;-86
837;-87
837;-78
837;-81
837;-82
837;-73
837;-80
837;-72
837;-83
837;-91
837;-88
837;-74
837;-79
837;-90
837;-75
837;-77
837;-89
837;-76
838;-75
838;-85
838;-73
838;-72
838;-79
838;-89
838;-76
838;-90
838;-88
838;-92
838;-81
838;-84
838;-82
838;-80
838;-74
838;-87
838;-86
838;-78
838;-77
838;-91
838;-83
839;-75
839;-86
839;-79
839;-82
839;-73
839;-78
839;-91
839;-77
839;-89
839;-76
839;-90
839;-88
839;-92
839;-87
839;-93
839;-85
839;-74
839;-84
839;-81
839;-72
839;-83
839;-80
840;-88
840;-85
840;-74
840;-84
840;-75
840;-73
840;-82
840;-80
840;-78
840;-83
840;-79
840;-76
840;-89
840;-94
840;-90
840;-91
840;-93
840;-87
840;-81
840;-86
840;-77
840;-92
841;-84
841;-86
841;-79
841;-81
841;-75
841;-82
841;-80
841;-85
841;-73
841;-92
841;-78
841;-83
841;-94
841;-77
841;-91
841;-93
841;-89
841;-87
841;-95
841;-90
841;-74
841;-88
842;-78
842;-82
842;-84
842;-85
842;-97
842;-80
842;-86
842;-81
842;-83
842;-90
842;-92
842;-96
842;-93
842;-89
842;-91
842;-94
842;-95
842;-77
842;-87
842;-88
842;-79
843;-78
843;-92
843;-79
843;-85
843;-84
843;-98
843;-88
843;-86
843;-99
843;-97
843;-90
843;-83
843;-81
843;-82
843;-89
843;-87
843;-94
843;-96
843;-95
843;-93
843;-91
843;-77
843;-80
844;-78
844;-92
844;-83
844;-85
844;-90
844;-99
844;-97
844;-98
844;-88
844;-80
844;-81
844;-86
844;-79
844;-84
844;-82
844;-94
844;-89
844;-76
844;-91
844;-96
844;-87
844;-77
844;-93
844;-95
845;-78
845;-79
845;-80
845;-90
845;-92
845;-84
845;-87
845;-91
845;-85
845;-93
845;-88
845;-96
845;-97
845;-98
845;-99
